UNIQID,address,ethnicity,race,outcome,sex,Type,Dt,latitude,longitude
3696501,Bellshire Dr & Dickerson Pike,Unknown,Unknown,Driver Warned,Male,Moving Traffic Violation,3/28/22,36.2593,-86.7578
3708898,Brick Church Pike & Westchester Dr,Unknown,Unknown,Driver Warned,Male,Moving Traffic Violation,9/15/22,36.253,-86.777
3707327,3rd Ave S & Shelby Saint Pedestrian Brid,Unknown,Black,Driver Warned,Male,Moving Traffic Violation,8/25/22,36.1605,-86.7753
3707321,Mm 220 0 I40 E,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,8/25/22,36.1648,-86.6145
3698607,Briley Pkwy N & Elm Hill Pike,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/21/22,36.1521,-86.6907
3715647,Briley Pkwy N & Lebanon Pke,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,12/21/22,36.1684,-86.6883
3689574,Briley Pkwy & Karen Dr,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/14/22,36.1395,-86.7003
3708244,Arbor Creek Blvd & Briley Pkwy S,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/7/22,36.136,-86.6988
3708355,Mm 94 0 I65 S,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/8/22,36.2883,-86.7253
3696655,Mm 93 0 I65 S,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/29/22,36.2769,-86.735
3699702,Mm 91 0 I65 N,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,5/5/22,36.2482,-86.7426
3705230,Mm 43 0 I24 E,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/29/22,36.2439,-86.785
3694466,Mm 85 0 I65 S,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/8/22,36.1828,-86.7992
3703354,Ashland City Hwy & Pecan Valley Rd,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/1/22,36.2051,-86.9472
3704594,Briley Pkwy E & Clarksville Pike,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/20/22,36.229,-86.8344
3691382,Mm 58 0 I24 W,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/9/22,36.0589,-86.6783
3693182,Mm 60 0 I24 E,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/25/22,36.0399,-86.65
3712265,Mm 54 0 I24 W,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/9/22,36.1063,-86.7186
3713055,Mm 57 0 I24 E,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/21/22,36.0694,-86.6895
3714938,Mm 96 0 I65 N,Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,12/15/22,36.3112,-86.702
3699494,Mm 74 0 I65 S,Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,5/3/22,36.0305,-86.7839
3697430,Murfreesboro Pike & Town Park Dr,Hispanic,Unknown,Driver Warned,Male,Other/Unk,4/6/22,36.1031,-86.6662
3710871,Mm 94 4 I65 S,Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,10/18/22,36.2938,-86.7188
3713292,Mm 11 0 Briley S,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,11/25/22,36.2009,-86.6889
3704832,Mm 94 0 I65 N,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,7/22/22,36.2882,-86.7252
3692482,Mm 60 0 I24 W,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,2/18/22,36.0402,-86.6497
3691588,Mm 61 0 I24 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,2/11/22,36.0287,-86.6368
3693184,Mm 61 0 I24 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,2/25/22,36.0287,-86.6368
3707314,Mm 47 4 I24 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,8/25/22,36.1831,-86.7752
3699004,Mm 88 0 I65 N,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,4/27/22,36.2151,-86.7752
3710851,Mm 220 0 I40 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,10/11/22,36.1648,-86.6145
3706755,Briley Pkwy S & Two Rivers Pkwy,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,8/17/22,36.19,-86.688
3713285,Mm 10 0 Briley S,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,11/25/22,36.1877,-86.6895
3714570,Briley Pkwy & Karen Dr,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,12/13/22,36.1395,-86.7003
3715236,Mm 93 0 I65 S,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,12/28/22,36.2769,-86.735
3713535,Mm 1 4 I440 W,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,11/29/22,36.1373,-86.8216
3699486,Mm 206 0 I40 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,5/3/22,36.1593,-86.8218
3702955,Ashland City Hwy & Wwcr Ave,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,6/28/22,36.2117,-86.8955
3711821,Mm 60 0 I24 W,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,11/3/22,36.0402,-86.6497
3699616,Mm 61 0 I24 E,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,5/4/22,36.0287,-86.6368
3695746,Briley Pkwy N & Murfreesboro Pike,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,3/20/22,36.1182,-86.7002
3699747,Briley Pkwy N & Murfreesboro Pike,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,5/5/22,36.1182,-86.7002
3704564,Briley Pkwy N & Murfreesboro Pike,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,7/19/22,36.1182,-86.7002
3713121,Mm 96 0 I65 N,Hispanic,Unknown,Driver Arrested,Male,Moving Traffic Violation,11/22/22,36.3112,-86.702
3706516,Mm 213 8 I40 W,Hispanic,Black,Driver Cited,Male,Moving Traffic Violation,8/15/22,36.1411,-86.7178
3713534,Briley Pkwy N & Lebanon Pke,Hispanic,Black,Driver Cited,Male,Moving Traffic Violation,11/29/22,36.1684,-86.6883
3701552,2600 Block Brick Church Pike,Hispanic,Black,Driver Cited,Male,Moving Traffic Violation,6/1/22,36.2155,-86.7801
3696450,Mm 58 0 I24 E,Hispanic,Black,Driver Cited,Male,Moving Traffic Violation,3/26/22,36.0587,-86.6785
3696413,Briley Pkwy Exit N & Lebanon Pike,Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/25/22,36.1684,-86.688
3693395,Briley Pkwy N & Murfreesboro Pike,Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/28/22,36.1182,-86.7002
3708753,Mm 9 2 Briley S,Hispanic,Other,Driver Cited,Male,Moving Traffic Violation,9/13/22,36.1775,-86.695
3693540,200 Block Thompson Ln,Hispanic,Other,Driver Warned,Male,Moving Traffic Violation,3/1/22,36.1107,-86.7415
3714300,Broadway & 9th Av N,Not Hispanic,Unknown,Driver Cited,Male,Investigative,12/9/22,36.1586,-86.7828
3696979,1st Ave S & Broadway,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/1/22,36.1622,-86.7744
3697710,6th Ave S & Lafayette St,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/7/22,36.1533,-86.7757
3706696,7th Ave S & Broadway,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,8/17/22,36.1594,-86.781
3714206,Broadway & 10th Av N,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,12/6/22,36.158,-86.7843
3709498,Lea Ave & Rutledge St,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/22/22,36.1559,-86.7699
3699952,6th Ave N & Deaderick St,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,5/9/22,36.1648,-86.7828
3702980,Russell St & S 5th St,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,6/22/22,36.1708,-86.7642
3694401,Mm 89 6 I65 N,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/7/22,36.2361,-86.7625
3695652,Mm 219 8 I40 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/19/22,36.1631,-86.6178
3691103,Hills Ln & Old Hickory Blvd,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/31/22,36.2057,-86.6224
3695785,Mm 217 6 I40 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/20/22,36.1451,-86.6462
3689693,Mm 13 8 Briley W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/17/22,36.2354,-86.7117
3711570,Briley Pkwy N & Lebanon Pke,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,10/24/22,36.1684,-86.6883
3696351,Briley Pkwy N & Corporate Dr,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/23/22,36.136,-86.6987
3696745,Briley Pkwy N & Corporate Dr,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/30/22,36.136,-86.6987
3700451,Mm 213 8 I40 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,5/5/22,36.141,-86.7178
3709754,Briley Pkwy N & Corporate Dr,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.136,-86.6987
3699687,Hermitage Ave & Little Green St,Not Hispanic,Unknown,Driver Cited,Male,Safety & Equip,5/4/22,36.1532,-86.7494
3690269,Mm 91 2 I65 N,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/26/22,36.2506,-86.7409
3710962,Mm 92 2 I65 N,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,10/20/22,36.2645,-86.7376
3704493,Mm 90 8 I65 S,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/18/22,36.2462,-86.745
3692883,Old Hickory Blvd & Valley View Rd,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/21/22,36.0406,-86.7711
3701126,Hearthstone Ln & Old Hickory Blvd,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,5/26/22,36.0397,-86.7628
3696353,12th Ave S & Horton Ave,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.1404,-86.7875
3689633,Concord Rd & Nolensville Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/14/22,35.9969,-86.6899
3698849,3600 Block Nolensville Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/25/22,36.0967,-86.7382
3689800,5000 Block Nolensville Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/19/22,36.0603,-86.7165
3689801,5000 Block Nolensville Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/19/22,36.0603,-86.7165
3694300,Belmont Blvd & Gale Ln,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/7/22,36.117,-86.7977
3689667,Mm 88 2 I65 S,Not Hispanic,Unknown,Driver Cited,Male,Investigative,1/16/22,36.2177,-86.7751
3697547,Mm 88 2 I65 S,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/7/22,36.2177,-86.7751
3705286,4600 Block Ashland City Hwy,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/28/22,36.2107,-86.8852
3696634,Hamilton Church Rd & Pin Oak Dr,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/22/22,36.056,-86.5877
3691336,Mm 59 8 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/9/22,36.0417,-86.6531
3692190,Mt View Cir & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/16/22,36.0541,-86.6185
3694847,Mm 60 2 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/11/22,36.0385,-86.6474
3696071,Mt View Cir & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/23/22,36.0541,-86.6185
3697193,Mt View Cir & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/4/22,36.0541,-86.6185
3711851,Mm 59 0 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/2/22,36.0478,-86.663
3713496,Mm 63 0 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/14/22,36.0096,-86.615
3697241,Mm 61 2 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/4/22,36.0258,-86.6335
3699626,Mm 61 0 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,5/4/22,36.0287,-86.6368
3693089,Averitt Express Dr & Briley Pkwy N,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,2/23/22,36.1105,-86.7164
3697238,Mm 54 2 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/4/22,36.1041,-86.7159
3712378,Mm 54 2 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/10/22,36.1041,-86.7159
3693611,Mm 55 0 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/2/22,36.0948,-86.7069
3711710,Mm 57 0 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/1/22,36.0694,-86.6895
3711785,Mm 56 4 I24 E,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/2/22,36.0778,-86.6951
3704697,Donelson Pike & Harding Pl,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/21/22,36.0928,-86.6789
3704723,Donelson Pike & Harding Pl,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/21/22,36.0928,-86.6789
3704722,Donelson Pike & Harding Pl,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,7/21/22,36.0928,-86.6789
3709759,Briley Pkwy N & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.1182,-86.7002
3709736,Briley Pkwy N & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.1182,-86.7002
3709742,Briley Pkwy N & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.1182,-86.7002
3709744,Briley Pkwy N & Murfreesboro Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.1182,-86.7002
3707774,Mm 52 6 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,8/31/22,36.1254,-86.7279
3713499,Mm 53 0 I24 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/28/22,36.1186,-86.726
3711514,300 Block Franklin Limestone Rd,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,10/28/22,36.0927,-86.6595
3692389,Firestone Pkwy & Old Hickory Blvd,Not Hispanic,Unknown,Driver Cited,Male,Vehicle Equipment Violation,2/11/22,36.0169,-86.6199
3691648,Harding Pl & Recovery Rd,Not Hispanic,Unknown,Driver Cited,Male,Vehicle Equipment Violation,2/9/22,36.0804,-86.7179
3712478,Harding Pike & Woodlawn Dr,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,11/6/22,36.1276,-86.8439
3689416,Charlotte Pike & Watts Ln,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,1/12/22,36.1441,-86.8731
3698345,Mm 202 6 I40 W,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,4/18/22,36.1469,-86.8783
3696364,Forest Acres Dr & Franklin Pike,Not Hispanic,Unknown,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.064,-86.7743
3692553,6th Ave S & Lafayette St,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,2/18/22,36.1533,-86.7757
3714182,8th Av S & Clark Pl,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,12/7/22,36.1558,-86.7801
3716001,Lafayette St & 6th Av S,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,12/28/22,36.1533,-86.7757
3697603,2nd Ave S & Middleton St,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,4/8/22,36.1545,-86.7704
3697956,2nd Ave S & Ash St,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,4/12/22,36.1533,-86.7696
3699197,Forrest Ave & N 11th St,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,4/29/22,36.1785,-86.7498
3712035,Ellington Pkwy N & Hart Ln,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,11/6/22,36.2182,-86.7473
3705183,Elm Hill Pike & Marriott Dr,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,7/28/22,36.1532,-86.6877
3698588,Patricia Dr & Thompson Pl,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,4/21/22,36.1294,-86.7072
3706174,Donelson Pike & Whitland Crossing Dr,Not Hispanic,Unknown,Driver Warned,Male,Vehicle Equipment Violation,8/10/22,36.1538,-86.6655
3712242,Mcgavock Pike & Opryland Dr,Not Hispanic,Unknown,Driver Warned,Male,Vehicle Equipment Violation,11/9/22,36.2171,-86.6964
3695811,Dominican Dr & Rosa L Parks Blvd,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,3/21/22,36.1879,-86.7985
3698880,Clarksville Pike & Ed Temple Blvd,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,4/26/22,36.188,-86.8216
3706430,Briley Pkwy N & Southlake Dr,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,8/13/22,36.1094,-86.728
3713226,Mm 56 6 I24 W,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,11/23/22,36.0747,-86.6928
3700242,Harding Pike & White Bridge Pike,Not Hispanic,Unknown,Driver Warned,Male,Moving Traffic Violation,5/15/22,36.125,-86.8476
3694806,6th Ave S & Demonbreun St,Not Hispanic,Black,Driver Warned,Male,Investigative,3/10/22,36.1579,-86.7786
3691145,N 1st St & Spring St,Not Hispanic,Black,Driver Warned,Male,Investigative,2/6/22,36.1769,-86.7746
3689946,Titans Way & Victory Ave,Not Hispanic,Black,Driver Warned,Male,Investigative,1/21/22,36.1642,-86.7721
3688888,2nd Ave N & Gay St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/2/22,36.1692,-86.7797
3694456,4th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/8/22,36.161,-86.7772
3697791,1st Ave S & Korean Veterans Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/10/22,36.1583,-86.7719
3697875,2nd Ave N & Commerce St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/11/22,36.1632,-86.776
3700197,Hermitage Ave & Peabody St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/13/22,36.1575,-86.7706
3703152,2nd Ave S & Korean Veterans Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/29/22,36.158,-86.7726
3706207,2nd Ave S & Korean Veterans Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/11/22,36.158,-86.7726
3691063,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/4/22,36.1589,-86.7821
3694354,10th Ave N & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/8/22,36.158,-86.7842
3692499,10th Ave N & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/18/22,36.158,-86.7842
3692621,9th Ave N & Church St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/19/22,36.1613,-86.7845
3696067,900 Block Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/18/22,36.1584,-86.7835
3698992,9th Ave S & Gleaves St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/27/22,36.1519,-86.7803
3699356,13th Ave S & Demonbreun St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/29/22,36.154,-86.7876
3701191,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/26/22,36.1589,-86.7821
3701213,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/27/22,36.1589,-86.7821
3702399,8th Ave S & Cannery Row,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/19/22,36.153,-86.7793
3702860,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/27/22,36.1589,-86.7821
3703481,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/3/22,36.1589,-86.7821
3704957,Ewing Ave & Middleton St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/6/22,36.1519,-86.7757
3703942,8th Ave S & Drexel St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/11/22,36.1527,-86.7793
3703990,200 Block 8th Ave S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/11/22,36.1568,-86.7809
3704718,9th Ave N & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/21/22,36.1586,-86.7828
3706793,8th Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/9/22,36.1589,-86.7821
3714839,Mm 86 0 I65 N,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,12/18/22,36.1917,-86.7839
3694547,4th Ave S & Lafayette St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/8/22,36.1518,-86.7712
3697957,2nd Ave S & Elm St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/13/22,36.1542,-86.7701
3698513,4th Ave S & Lafayette St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/19/22,36.1518,-86.7712
3699812,4th Ave S & Lafayette St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/6/22,36.1518,-86.7712
3700965,2nd Ave S & Elm St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/23/22,36.1542,-86.7701
3707106,4th Ave S & Lafayette St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/9/22,36.1518,-86.7712
3707794,4th Ave S & Lea Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/1/22,36.1547,-86.7731
3690313,S 2nd St & Korean Veterans Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/26/22,36.1651,-86.7681
3701664,S 1st St & Woodland St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/5/22,36.1691,-86.7723
3702320,Interstate Dr & James Robertson Pkwy,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/16/22,36.1714,-86.769
3705771,200 Block N 1st St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/7/22,36.1754,-86.7745
3706950,100 Block N 1st St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/19/22,36.1706,-86.773
